Part Number;Req numero;Req status;Req data;qtd;Valor unitario;IGPM acumulado
DCN4-028;LS4121025GL;Recebida no Solicitante;2004-04;5000;2,18;2,52186664
DCN4-028;LS1312322GL;Recebida no Solicitante;2001-11;1000;1,04;3,57485630
DCN4-028;LS0400395GL;Recebida no Solicitante;2000-09;18000;0,84;3,99074858
DCN4-1442;RF3171003F3;Recebida no Solicitante;2003-06;60;3,75;2,63241228
DCN3-9970;LSE119124T9;Recebida no Solicitante;2011-04;23;156,63;1,65363667
DCN3-9970;LSD075115T9;Recebida no Solicitante;2010-03;24;145,83;1,85191968
DCN3-9970;LS5053301T9;Recebida no Solicitante;2005-02;20;86,30;2,29540621
DCN3-9970;LS1272547T9;Recebida no Solicitante;2001-09;20;40,00;3,62825242
DCN3-9970;LS0289547T9;Recebida no Solicitante;2000-10;26;52,00;3,94498673
DCN3-547;LS5076004C3;Recebida no Solicitante;2005-03;100;6,60;2,28854059
DCN3-2495;LS5053265T9;Recebida no Solicitante;2005-02;400;29,40;2,29540621
DCN3-2495;LS4132016T9;Recebida no Solicitante;2004-05;24;94,00;2,49171686
DCN3-2495;LS3149119T9;Recebida no Solicitante;2003-05;250;26,85;2,62556800
DCN3-2495;LS2108020T9;Recebida no Solicitante;2002-04;250;35,60;3,51027543
DCN3-2495;CP1132001CP;Recebida no Solicitante;2001-05;200;35,60;3,80175888
DCN3-2495;LS1117429C3;Recebida no Solicitante;2001-05;140;72,00;3,80175888
DCN3-2495;LS1117409C3;Recebida no Solicitante;2001-05;60;72,08;3,80175888
DCN3-2495;LS0400062T9;Recebida no Solicitante;2000-09;90;44,60;3,99074858
DCN3-2495;LS0210501T9;Recebida no Solicitante;2000-08;50;50,00;4,08612747
DCN4-9412;SP2109352A1;Recebida no Solicitante;2002-04;20;9,20;3,51027543
DCN4-9412;SP1082340A1;Recebida no Solicitante;2001-04;28;2,50;3,83977647
DCN4-9412;SP0042372A1;Recebida no Solicitante;2000-05;10;5,80;4,19853227
DCN4-6096;SP1313309F5;Recebida no Solicitante;2001-11;100;1,25;3,57485630
DCN3-6466;AF0400238A7;Recebida no Solicitante;2000-09;0;16,00;3,99074858
DCN3-6466;CP0183003CP;Recebida no Solicitante;2000-06;25;23,50;4,18555705
DCN3-6466;AF0151026A7;Recebida no Solicitante;2000-06;15;19,70;4,18555705
DCN3-6466;AF0118002A7;Recebida no Solicitante;2000-05;10;19,70;4,19853227
DCN3-6466;AF8061523A7;Recebida no Solicitante;1998-04;0;9,70;5,16544735
DCN3-7511;LSI056113T1;Recebida na Comissão;2015-02;20;120,00;1,35607352
DCN3-7511;AFG058367A7;Recebida no Solicitante;2013-02;50;67,20;1,48980326
DCN3-7511;RF4208019T1;Recebida no Solicitante;2004-07;100;18,40;2,42601839
DCN3-7511;RF2282016F3;Recebida no Solicitante;2002-10;400;1,24;3,19184126
DCN3-7511;RF2267041T1;Recebida no Solicitante;2002-09;100;8,88;3,26844545
DCN3-7511;RF0215096F3;Recebida no Solicitante;2000-08;130;4,60;4,08612747
DCN3-7511;RF9098033F3;Recebida no Solicitante;1999-04;100;1,30;4,78642505
DCN4-6784;AFD308001A7;Recebida no Solicitante;2010-11;7000;0,70;1,73022116
DCN4-6784;AFA170023A7;Recebida no Solicitante;2007-06;2000;0,41;2,16676154
DCN4-6784;AFA073002A7;Recebida no Solicitante;2007-03;1000;0,41;2,17586818
DCN4-6784;AF3238015A7;Recebida no Solicitante;2003-08;300;0,47;2,67021721
DCN4-6784;AF2051034GA;Recebida no Solicitante;2002-02;3830;0,00;3,51554274
DCN4-6784;AF1079001GA;Recebida no Solicitante;2001-03;3830;0,38;3,86127922
DCN4-6784;AF9093079GA;Recebida no Solicitante;1999-04;4545;0,14;4,78642505
DCN0-2394-1;SP4261301F2;Recebida no Solicitante;2004-09;200;324,00;2,36578591
DCN;RF2287075F3;Recebida no Solicitante;2002-10;840;13,40;3,19184126
DCN4-7343;LS2140044C3;Recebida no Solicitante;2002-05;20;6,90;3,49072735
DCN4-7139;RF2129044F3;Recebida no Solicitante;2002-05;200;2,80;3,49072735
DCN1-10398-2;LSE272093T9;Recebida no Solicitante;2011-09;20;1000,00;1,63690656
DCN1-10398-2;LSC316141T9;Recebida no Solicitante;2009-11;30;1550,00;1,88255527
DCN1-10398-2;LS5161002T9;Recebida no Solicitante;2005-06;40;1696,00;2,25486348
DCN0E-10816;LSC182016T1;Recebida no Solicitante;2009-07;22;6754,50;1,87649440
DCN4-2686;RFB083045F3;Recebida no Solicitante;2008-03;100;16,00;2,00245848
DCN4-2686;RF6235001F3;Recebida no Solicitante;2006-08;100;3,10;2,24130105
DCN4-2686;RF1101005F3;Recebida no Solicitante;2001-04;200;1,20;3,83977647
DCN4-2686;RF0215089F3;Recebida no Solicitante;2000-08;10;1,30;4,08612747
DCN2-3228;LS3149120T9;Recebida no Solicitante;2003-05;50;72,00;2,62556800
DCN2-3228;LS2108021T9;Recebida no Solicitante;2002-04;50;101,00;3,51027543
DCN2-3228;LS1271933T9;Recebida no Solicitante;2001-09;30;24,69;3,62825242
DCN2-3228;CP1272002CP;Recebida no Solicitante;2001-09;65;31,20;3,62825242
DCN2-3228;LS1192015T9;Recebida no Solicitante;2001-07;35;24,69;3,73276148
DCN4-8605;SP2192347T1;Recebida no Solicitante;2002-08;50;1,50;3,34427339
DCN4-8605;RF2050003F3;Recebida no Solicitante;2002-02;300;1,10;3,51554274
DCN2-9969;LS0096514T9;Recebida no Solicitante;2000-05;15;585,50;4,19853227
DCN3-966;RF5139007F3;Recebida no Solicitante;2005-05;300;9,70;2,24990278
DCN4-8227;LS5067131T9;Recebida no Solicitante;2005-03;300;1,12;2,28854059
DCN4-8227;LS4132091T9;Recebida no Solicitante;2004-05;50;14,40;2,49171686
DCN4-8227;AF3107365A7;Recebida no Solicitante;2003-04;90;6,50;2,64972323
DCN4-8227;AF1222030A7;Recebida no Solicitante;2001-08;200;12,75;3,67832231
DCN4-8227;AF1079037A7;Recebida no Solicitante;2001-03;164;1,70;3,86127922
DCN4-8227;AF9099340A7;Recebida no Solicitante;1999-04;57;12,75;4,78642505
DCN3-6540;LS5053766T1;Recebida no Solicitante;2005-02;50;294,00;2,29540621
DCN3-6540;LS8320101T1;Recebida no Solicitante;1999-02;20;35,00;5,09956078
DCN4-6393;RF2024007F3;Recebida no Solicitante;2002-01;300;3,10;3,52819869
DCN3-5346;LS0087533T9;Recebida no Solicitante;2000-04;32;78,80;4,20818890
DCN4-737;AFD119060A7;Recebida no Solicitante;2010-04;100;35,00;1,83467375
DCN3-5466;AFA243002A2;Recebida no Solicitante;2007-08;2000;1,20;2,15510827
DCN3-5466;LS5053279T9;Recebida no Solicitante;2005-02;6000;0,90;2,29540621
DCN3-5466;LS4132027T9;Recebida no Solicitante;2004-05;3000;0,35;2,49171686
DCN3-5466;LS4096450T1;Recebida no Solicitante;2004-04;2500;0,80;2,52186664
DCN3-5466;LS2261017T9;Recebida no Solicitante;2002-09;1000;1,80;3,26844545
DCN3-5466;LS2140047C3;Recebida no Solicitante;2002-05;50;4,80;3,49072735
DCN3-5466;LS2108027T9;Recebida no Solicitante;2002-04;600;2,20;3,51027543
DCN3-5466;LS1235028T9;Recebida no Solicitante;2001-11;1000;0,27;3,57485630
DCN3-5466;SP1095358A1;Recebida no Solicitante;2001-04;3998;0,60;3,83977647
DCN3-5466;AF9099329A7;Recebida no Solicitante;1999-04;500;0,30;4,78642505
DCN3-9962;LS6194029T9;Recebida no Solicitante;2006-07;3;670,00;2,24533539
DCN3-9962;LS4058467T9;Recebida no Solicitante;2004-02;5;550,00;2,56796124
DCN4-6375;AF9093014GA;Recebida no Solicitante;1999-04;39;3,00;4,78642505
DCN1-4117;CP9103018C9;Recebida no Solicitante;1999-04;56;260,00;4,78642505
DCN1-4117;GL9096363C9;Recebida no Solicitante;1999-04;6;0,00;4,78642505
DCN1-4117;GL8295014C9;Recebida no Solicitante;1998-11;50;0,00;5,14900815
DCN4-4852;GL8313001A1;Recebida no Solicitante;1998-11;150;2,43;5,14900815
DCN3-4996;LS5053272T9;Recebida no Solicitante;2005-02;500;17,80;2,29540621
DCN3-4996;LS4132022T9;Recebida no Solicitante;2004-05;200;8,20;2,49171686
DCN3-4996;SP4106308A1;Recebida no Solicitante;2004-04;300;16,80;2,52186664
DCN3-4996;LS3149123T9;Recebida no Solicitante;2003-05;50;26,70;2,62556800
DCN3-4996;LS2108024T9;Recebida no Solicitante;2002-04;50;17,80;3,51027543
DCN4-6951;AF3107426A7;Recebida no Solicitante;2003-04;23;23,00;2,64972323
DCN4-6951;AF0404795A7;Recebida no Solicitante;2000-09;3;20,00;3,99074858
DCN4-6951;AF9097175A7;Recebida no Solicitante;1999-04;50;20,00;4,78642505
DCN4-6383;AFD308002A7;Recebida no Solicitante;2010-11;1000;2,10;1,73022116
DCN4-6383;AFC308087GA;Recebida no Solicitante;2009-11;250;1,90;1,88255527
DCN4-6383;AFC125003A7;Recebida no Solicitante;2009-05;200;1,95;1,87330567
DCN4-6383;AFC098004A7;Recebida no Solicitante;2009-04;200;1,17;1,87049571
DCN4-6383;AF5236002A7;Recebida no Solicitante;2005-08;1000;0,92;2,27255541
DCN4-6383;AF5158023S2;Recebida no Solicitante;2005-06;50;0,49;2,25486348
DCN4-6383;AF2051058GA;Recebida no Solicitante;2002-02;3123;0,00;3,51554274
DCN4-6383;AF1078982GA;Recebida no Solicitante;2001-03;0;0,48;3,86127922
DCN4-6383;AF9187045GA;Recebida no Solicitante;1999-09;50;0,28;4,60507468
DCN4-6383;AF9093017GA;Recebida no Solicitante;1999-04;0;0,30;4,78642505
DCN4-2213;LSB052063T9;Recebida no Solicitante;2008-02;200;1,90;2,01307151
DCN4-2212;RFA124056F3;Recebida no Solicitante;2007-05;100;3,50;2,16762825
DCN4-2212;RF6195025F3;Recebida no Solicitante;2006-07;200;3,68;2,24533539
DCN4-2212;RF2282010F3;Recebida no Solicitante;2002-10;200;1,20;3,19184126
DCN4-1610-2;SPC308007F5;Recebida no Solicitante;2009-11;30;366,00;1,88255527
DCN4-1610-2;SP2081314F5;Recebida no Solicitante;2002-04;15;26,00;3,51027543
DCN4-3808;RFB270096R1;Recebida no Solicitante;2008-09;100;0,97;1,87818620
DCN4-3808;RF6193056R1;Recebida no Solicitante;2006-07;100;1,50;2,24533539
DCN4-3808;CP3144001S2;Recebida no Solicitante;2003-05;100;0,11;2,62556800
DCN4-3808;AF3126650S2;Recebida no Solicitante;2003-05;50;0,50;2,62556800
DCN4-3808;AF3107645S2;Recebida no Solicitante;2003-04;50;0,04;2,64972323
DCN4-3808;CP2264001A1;Recebida no Solicitante;2002-09;100;0,10;3,26844545
DCN4-3808;SP2192333A1;Recebida no Solicitante;2002-08;50;0,15;3,34427339
DCN4-3808;SP2192336A1;Recebida no Solicitante;2002-07;50;0,15;3,40948672
DCN4-3808;RF2170006F3;Recebida no Solicitante;2002-06;500;0,03;3,46199281
DCN4-3808;AF2102642S2;Recebida no Solicitante;2002-04;100;0,14;3,51027543
DCN4-3808;RF1305016F3;Recebida no Solicitante;2001-11;400;0,05;3,57485630
DCN4-3808;RF1228304R1;Recebida no Solicitante;2001-08;30;0,10;3,67832231
DCN4-3808;AF1199024S2;Recebida no Solicitante;2001-07;25;0,00;3,73276148
DCN4-3808;SP1075335A1;Recebida no Solicitante;2001-05;150;0,10;3,80175888
DCN4-3808;AF1078921S2;Recebida no Solicitante;2001-03;25;0,04;3,86127922
DCN4-4214;SP5231304F5;Recebida no Solicitante;2005-08;1300;0,85;2,27255541
DCN4-4214;SP4106321F5;Recebida no Solicitante;2004-04;2000;0,72;2,52186664
DCN4-4214;SP2252301A1;Recebida no Solicitante;2002-09;200;2,75;3,26844545
DCN4-4214;SP1081349A1;Recebida no Solicitante;2001-03;39;10,88;3,86127922
DCN4-6600;RF2282017F3;Recebida no Solicitante;2002-10;400;1,65;3,19184126
DCN4-6600;RF2267052T1;Recebida no Solicitante;2002-09;90;2,47;3,26844545
DCN4-6600;RF2263061A7;Recebida no Solicitante;2002-09;12;12,50;3,26844545
DCN4-6600;RF0215068F3;Recebida no Solicitante;2000-08;530;1,50;4,08612747
DCN4-6600;RF9098036F3;Recebida no Solicitante;1999-04;200;0,79;4,78642505
DCN4-3826;SP2192314A1;Recebida no Solicitante;2002-08;50;0,16;3,34427339
DCN4-3826;SP1081330A1;Recebida no Solicitante;2001-03;610;0,03;3,86127922
DCN4-8531;SP1082331A1;Recebida no Solicitante;2001-04;165;3,08;3,83977647
DCN3-6304;LSD075357T1;Recebida no Solicitante;2010-03;1000;2,90;1,85191968
DCN3-6304;LS5053765T1;Recebida no Solicitante;2005-02;1500;1,70;2,29540621
DCN3-6304;LS4138038T1;Recebida no Solicitante;2004-05;1000;2,18;2,49171686
DCN4-4154;LSA162022T9;Recebida no Solicitante;2007-06;150;1,60;2,16676154
DCN4-4154;LS4139002C3;Recebida no Solicitante;2004-05;100;0,10;2,49171686
DCN4-4154;GL3267058A5;Recebida no Solicitante;2003-09;300;0,19;2,66010880
DCN4-4154;RF1249010F3;Recebida no Solicitante;2001-09;150;0,05;3,62825242
DCN4-4154;SP1081346A1;Recebida no Solicitante;2001-03;18;0,03;3,86127922
DCN4-4154;SP1040338F5;Recebida no Solicitante;2001-03;566;0,09;3,86127922
DCN4-4154;SP0042353S2;Recebida no Solicitante;2000-05;20;0,03;4,19853227
DCN4-7779;SP3211301T1;Recebida no Solicitante;2003-08;10;32,50;2,67021721
DCN3-6003;RFA148001F3;Recebida no Solicitante;2007-05;40;42,50;2,16762825
DCN3-6003;RF3154003F3;Recebida no Solicitante;2003-06;100;36,80;2,63241228
DCN3-6003;RF9148008F3;Recebida no Solicitante;1999-06;100;12,50;4,76650387
DCN4-5231;LS5067119T9;Recebida no Solicitante;2005-03;200;2,48;2,28854059
DCN4-5231;LS4139045U7;Recebida no Solicitante;2004-05;500;1,20;2,49171686
DCN4-5231;LS4132075T9;Recebida no Solicitante;2004-05;3000;0,15;2,49171686
DCN4-5231;LS4096482T1;Recebida no Solicitante;2004-04;3000;0,15;2,52186664
DCN4-5231;AF0189103A7;Recebida no Solicitante;2000-07;9000;0,17;4,15027967
DCN4-4248;AF3107322A7;Recebida no Solicitante;2003-04;100;2,90;2,64972323
DCN4-4248;AF2051046A7;Recebida no Solicitante;2002-02;34;0,00;3,51554274
DCN4-4248;AF1078927A7;Recebida no Solicitante;2001-03;34;0,96;3,86127922
DCN4-4248;AF0404730A7;Recebida no Solicitante;2000-09;17;4,20;3,99074858
DCN4-4248;AF9093209A7;Recebida no Solicitante;1999-04;80;2,40;4,78642505
DCN4-10454;SP2264005CF;Recebida no Solicitante;2002-09;50;14,80;3,26844545
DCN4-6914-4;AF8061559A7;Recebida no Solicitante;1998-04;6;15,00;5,16544735
DCN3-9615;LSK192013A7;Expedida;2017-07;50;191,00;1,17624471
DCN4-4608;AFD221015GP;Recebida no Solicitante;2010-08;50;11,00;1,78140692
DCN3-6728;RFB303070F3;Recebida no Solicitante;2008-10;2000;1,70;1,87612247
DCN3-6728;RF4131001F3;Recebida no Solicitante;2004-05;1000;1,89;2,49171686
DCN4-581;RF5144003F3;Recebida no Solicitante;2005-05;5000;0,30;2,24990278
DCN4-581;RF4238002F3;Recebida no Solicitante;2004-08;5500;0,14;2,39464850
DCN4-581;RF3171004F3;Recebida no Solicitante;2003-06;1000;0,54;2,63241228
DCN4-581;RF2287080F3;Recebida no Solicitante;2002-10;219;1,00;3,19184126
DCN4-3372;LS5053784T1;Recebida no Solicitante;2005-02;2000;0,45;2,29540621
DCN4-9078;RF2170004F3;Recebida no Solicitante;2002-06;50;18,00;3,46199281
DCN4-6354;RF2135024F3;Recebida no Solicitante;2002-05;30;15,00;3,49072735
DCN3-5325;SP1075372A1;Recebida no Solicitante;2001-03;490;5,80;3,86127922
DCN1-10937;LSK271016A7;Empenho Aprovado;2017-09;15;3165,00;1,18359150
DCN2-9919;LSE294004T9;Recebida no Solicitante;2011-10;10;595,00;1,62633538
DCN2-9919;LS0091508T9;Recebida no Solicitante;2000-04;25;258,50;4,20818890
DCN2-9919;CF7L97014T9;Recebida no Solicitante;1998-12;30;184,80;5,16553787
DCN3-4778;SP5168301F5;Recebida no Solicitante;2005-06;75;45,50;2,25486348
DCN3-4778;SP3303301F5;Recebida no Solicitante;2003-11;100;45,50;2,61913288
DCN3-4778;CP9133002DP;Recebida no Solicitante;1999-05;250;11,50;4,75268101
DCN3-4778;GL9096293GG;Recebida no Solicitante;1999-04;100;0,00;4,78642505
DCN3-1860;RF0215108F3;Recebida no Solicitante;2000-08;48;363,72;4,08612747
DCN4-1938;SPB221040F5;Recebida no Solicitante;2008-08;60;2,80;1,87217600
DCN4-1938;SP1313341F5;Recebida no Solicitante;2001-11;400;1,09;3,57485630
DCN4-1938;SP1040319F5;Recebida no Solicitante;2001-03;125;1,00;3,86127922
DCN3-2634;RF3105004F3;Recebida no Solicitante;2003-04;100;19,15;2,64972323
DCN3-2634;RF0215107F3;Recebida no Solicitante;2000-08;110;18,35;4,08612747
DCN3-2634;RF9098054F3;Recebida no Solicitante;1999-04;40;28,00;4,78642505
DCN3-2634;RF8187008F3;Recebida no Solicitante;1998-07;100;18,00;5,13202715
DCN4-5067;RF2135012F3;Recebida no Solicitante;2002-05;30;7,88;3,49072735
DCN4-5067;RF0215079F3;Recebida no Solicitante;2000-08;160;11,50;4,08612747
DCN4-572;RF3217001F3;Recebida no Solicitante;2003-08;200;3,40;2,67021721
DCN4-5906;AF3107354A7;Recebida no Solicitante;2003-04;100;2,30;2,64972323
DCN4-5906;AF1225129A7;Recebida no Solicitante;2001-08;7;1,30;3,67832231
DCN4-5906;AF1078968A7;Recebida no Solicitante;2001-03;8;1,30;3,86127922
DCN4-1721;SP2029301A1;Recebida no Solicitante;2002-02;30;28,40;3,51554274
DCN4-1721;SP1305309A1;Recebida no Solicitante;2001-11;30;14,90;3,57485630
DCN4-1721;SP1095373A1;Recebida no Solicitante;2001-04;15;14,90;3,83977647
DCN3-5237;RFC106005F3;Recebida no Solicitante;2009-04;20;84,90;1,87049571
DCN4-4962;LSB028544T9;Recebida no Solicitante;2008-01;200;8,40;2,03501399
DCN4-4962;LS3149149T9;Recebida no Solicitante;2003-05;200;4,70;2,62556800
DCN4-4962;LS2108050T9;Recebida no Solicitante;2002-04;200;3,20;3,51027543
DCN4-7559;LS4058457T9;Recebida no Solicitante;2004-02;1000;4,50;2,56796124
DCN4-7559;RF8240023F3;Recebida no Solicitante;1998-08;3484;1,02;5,14076645
DCN4-6097;SP1313307F5;Recebida no Solicitante;2001-11;100;1,43;3,57485630
DCN1-10805;LSE244032T1;Recebida no Solicitante;2011-09;10;6750,00;1,63690656
DCN1-10805;LSC182017T1;Recebida no Solicitante;2009-07;22;6636,00;1,87649440
DCN4-5149;AF5178087A7;Recebida no Solicitante;2005-06;500;28,70;2,25486348
DCN4-935;AF3126651S2;Recebida no Solicitante;2003-05;24;21,00;2,62556800
DCN4-935;AF1253001S2;Recebida no Solicitante;2001-09;43;0,00;3,62825242
DCN4-1301;LSC316161U8;Recebida no Solicitante;2009-11;25;95,00;1,88255527
DCN4-1301;LS3129004T1;Recebida no Solicitante;2003-05;100;45,00;2,62556800
DCN4-1301;AF8061542A7;Recebida no Solicitante;1998-04;150;17,90;5,16544735
DCN4-7422;RF2129047F3;Recebida no Solicitante;2002-05;200;8,35;3,49072735
DCN4-7422;RF0215062F3;Recebida no Solicitante;2000-08;20;3,80;4,08612747
DCN4-10097;SP2109303A1;Recebida no Solicitante;2002-04;100;1,18;3,51027543
DCN3-3593;RFB308030F3;Recebida no Solicitante;2008-11;5;215,00;1,85791490
DCN3-3593;RFA166002F3;Recebida no Solicitante;2007-06;20;112,00;2,16676154
DCN2-2394-2;SP3122301F2;Recebida no Solicitante;2003-05;300;25,00;2,62556800
DCN3-8284;OWM182017AU;Recebida no Solicitante;2019-07;1;36,92;1,03253298
DCN4-10687;AFG149001H2;Recebida no Solicitante;2013-05;100;79,90;1,48016208
DCN4-1257-5;SPB309151F5;Recebida no Solicitante;2008-11;50;580,00;1,85791490
DCN4-1257-5;SP6240302F5;Recebida no Solicitante;2006-08;6;850,00;2,24130105
DCN4-1670;RFA171006F3;Recebida no Solicitante;2007-06;40;34,80;2,16676154
DCN3-8248;LS5053294T9;Recebida no Solicitante;2005-02;1000;1,10;2,29540621
DCN3-8248;LS2247001T9;Recebida no Solicitante;2002-09;800;0,60;3,26844545
DCN4-9364;SP4190307A7;Recebida no Solicitante;2004-07;15;3,50;2,42601839
DCN4-3426;SP1095392A1;Recebida no Solicitante;2001-04;964;1,40;3,83977647
DCN4-3426;SP0168306A1;Recebida no Solicitante;2000-07;6;2,10;4,15027967
DCN2-10763;LSE271012T1;Recebida no Solicitante;2011-09;2;3145,00;1,63690656
DCN4-697;AFE109021A7;Recebida no Solicitante;2011-04;100;34,00;1,65363667
DCN3-8088;RFA179001F3;Recebida no Solicitante;2007-06;30;121,00;2,16676154
DCN3-4925;RF4208012T1;Recebida no Solicitante;2004-07;500;5,80;2,42601839
DCN3-4925;CP2285001T1;Recebida no Solicitante;2002-10;80;16,50;3,19184126
DCN3-4925;RF2267033T1;Recebida no Solicitante;2002-09;40;0,11;3,26844545
DCN3-4925;RF2267008S2;Recebida no Solicitante;2002-09;37;27,20;3,26844545
DCN3-4925;RF2267032T1;Recebida no Solicitante;2002-09;40;0,11;3,26844545
DCN3-4925;RF2263038A7;Recebida no Solicitante;2002-09;17;37,00;3,26844545
DCN3-4925;RF2263003A3;Recebida no Solicitante;2002-09;6;18,80;3,26844545
DCN3-4925;RF2263081C3;Recebida no Solicitante;2002-09;12;18,80;3,26844545
DCN3-4925;RF1276214A3;Recebida no Solicitante;2001-10;6;2,00;3,61703960
DCN3-4925;RF8177103F3;Recebida no Solicitante;1998-06;1200;0,35;5,15152885
DCN4-2587;SP4135307F5;Recebida no Solicitante;2004-05;100;1,60;2,49171686
DCN4-10501;SP3214002CF;Recebida no Solicitante;2003-07;50;6,10;2,65900230
DCN4-5662;RF2080008F3;Recebida no Solicitante;2002-03;50;8,40;3,51343468
DCN4-6369;SP1082306A1;Recebida no Solicitante;2001-03;21;0,23;3,86127922
DCN4-6369;SP1040365F5;Recebida no Solicitante;2001-03;224;0,30;3,86127922
DCN4-6369;LS0400138T1;Recebida no Solicitante;2000-09;100;0,30;3,99074858
DCN4-6369;LS9099065T1;Recebida no Solicitante;1999-04;178;1,00;4,78642505
DCN2-11275;CSG143001CF;Mapa Aprovado;2013-05;200;29,00;1,48016208
DCN4-10835;LSE271013T1;Recebida no Solicitante;2011-09;6;49,99;1,63690656
DCN4-4480;AFD119038A7;Recebida no Solicitante;2010-04;100;5,99;1,83467375
DCN4-4480;LSC140005T9;Recebida Parcialmente no Solicitant;2009-05;100;5,00;1,87330567
DCN4-4480;AF3107328A7;Recebida no Solicitante;2003-04;20;4,00;2,64972323
DCN4-4480;AF2051041A7;Recebida no Solicitante;2002-02;40;0,00;3,51554274
DCN4-4480;AF1078935A7;Recebida no Solicitante;2001-03;1;5,10;3,86127922
DCN3-9131;RF0256003F3;Recebida no Solicitante;2000-09;71;189,80;3,99074858
DCN4-7517;SP9004322A1;Recebida no Solicitante;1999-02;97;15,00;5,09956078
DCN4-5210;LS5053803T1;Recebida no Solicitante;2005-02;200;6,60;2,29540621
DCN4-5210;LS4148010U8;Recebida no Solicitante;2004-05;100;3,63;2,49171686
DCN4-5210;LS4096479T1;Recebida no Solicitante;2004-04;100;3,76;2,52186664
DCN4-5210;AF3107673U8;Recebida no Solicitante;2003-04;100;1,85;2,64972323
DCN4-5210;LS1272583T9;Recebida no Solicitante;2001-09;50;1,20;3,62825242
DCN4-5210;LS0289583T9;Recebida no Solicitante;2000-10;46;1,20;3,94498673
DCN3-7216;SP1075386A1;Recebida no Solicitante;2001-03;28;6,30;3,86127922
DCN4-6184;RF9098007F3;Recebida no Solicitante;1999-04;20;34,33;4,78642505
DCN4-188;LSB028537T9;Recebida no Solicitante;2008-01;100;3,40;2,03501399
DCN4-7470;AF6109053H2;Recebida no Solicitante;2006-04;100;3,20;2,26123443
DCN4-3227;SP5206301A1;Recebida no Solicitante;2005-08;10;672,00;2,27255541
DCN4-3227;SP2109372A1;Recebida no Solicitante;2002-04;5;469,00;3,51027543
DCN4-3227;SP1095307A1;Recebida no Solicitante;2001-04;18;328,00;3,83977647
DCN4-7523;SP2109360A1;Recebida no Solicitante;2002-04;50;37,05;3,51027543
DCN4-10150;LS0290008T1;Recebida no Solicitante;2000-10;100;8,95;3,94498673
DCN4-9008;AF0404926GP;Recebida no Solicitante;2000-09;1;146,80;3,99074858
DCN1-10796;LSC182021T1;Recebida no Solicitante;2009-07;24;2100,00;1,87649440
DCN4-10591;SP4276010CF;Recebida no Solicitante;2004-09;200;2,40;2,36578591
DCN4-2485;RF3119610A5;Recebida no Solicitante;2003-04;200;29,60;2,64972323
DCN4-10487;AF3060002CF;Recebida no Solicitante;2003-02;100;9,90;2,75160201
DCN4-4666;RF2287041F3;Recebida no Solicitante;2002-10;100;8,95;3,19184126
DCN4-6440-1-11-1;LS0246006CF;Recebida no Solicitante;2000-08;200;54,90;4,08612747
DCN3-6016-2;RF0215100F3;Recebida no Solicitante;2000-08;128;16,40;4,08612747
DCN3-7744;AFB163013H5;Recebida no Solicitante;2008-06;50;36,00;1,94284780
DCN3-7744;AF2129002H2;Recebida no Solicitante;2002-05;99;0,00;3,49072735
DCN3-7744;AF1078885H2;Recebida no Solicitante;2001-03;10;9,80;3,86127922
DCN4-898;RFB108072A6;Recebida no Solicitante;2008-04;5000;0,26;1,98774913
